全新国版全新macbook##air##12寸土豪金多少钱?	新12寸macbook与新macbook##air哪个好全方...	1	国版|oo	与新
如何在win8下安装win7虚拟机	win8安装win7虚拟机有什么用怎么安装...	1		安装w
土耳瓜(蔬菜)的书面语言叫什么?	邮局瓜(蔬菜)的书面语言叫什么?	0	土耳|蔬菜|书面语言	邮局|蔬菜|书面语言
上海电影新股什么时候开盘	新股上海的市值可以配售深圳的新股吗	0	上海电影新股	新股|市值|配售|新股
电影十月围城的导演是谁?	《活着》这部电影的导演是谁?	0	电影十月围城	电影
在“世外桃源”这个典故中,那个武陵的打鱼人是从什么地方进入桃花源的?	在“世外桃源”这个典故中,那个武陵的荷娜是从什么地方进入桃花源的?	0	世外桃源|打鱼人|桃花源	世外桃源|荷娜|桃花源
含有艺术的网名,	如何把qq网名改成艺术字	0	艺术|网名	q网|成艺
“席梦思”三个字源于什么?	“席梦思”三个字克什米尔什么?	0	席梦思	席梦思|克什米尔
许嵩歌曲《庐州月》中的庐州在哪里?	许嵩老家是哪里的?	0	许嵩歌曲|庐州|庐州	许嵩老家
西游记小故事梗概	西游记每集的故事梗概	1	西游记	西游记
异地车进京需要办什么手续,周六想去北京接人第一次去	领养孩子需要到哪里去办正规手续	0	异地|周六|北京	领养孩子
皇后成长计划2怎么触发吕四娘牵红线需求友好度多少?	皇后成长计划2怎么触发刺客事件	1	皇后|吕四娘牵红线	皇后|刺客
徐悲鸿的最著名的作品是什么动物	欧洲最著名的山脉是什么	0	徐悲鸿|作品	欧洲|山脉
红色电影观后感400字	革命前辈影片或抗日英雄影片观后感400字	1	红色电影观后感	影片|抗日|影片观后感
张杰是那个城市的奥运火炬手	张杰是这个城市的奥运火炬手	1	张杰|奥运	张杰|奥运
我的微店交易信用卡限额了,要我提供(最近三笔信用卡支付订单的购物凭证)来申请取消限额。是什么意思	交通银行信用卡网上购物,限额每日,每单500元,以前都是5...	1	微店|信用卡限额|信用卡|限额	交通银行信用卡|购物
英语阅读题!帮我一下啊!谢谢了	英语阅读考试的答题方法	1	英语|谢谢	英语|考试|答题
军校博士毕业是少校军衔,那是不是博士一毕业分配家属就能随军?还有...	部队随军政策	0	军校博士|博士|毕业分配	部队随军政
我想问下我这三条鱼是什么品种的金鱼?比较好养吗?还有我这两种饲料喂这两种中哪一种比较好一点?	我养了六只很小的金鱼,要喂多少粒饲料啊。大概多久喂一次	1	品种|金鱼|饲料	金鱼|饲料
夏天做手术好吗	骨不连手术夏天做好吗	1	夏天做手术	手术夏天
早婚刑克是什么意思	早婚与晚婚的优缺点	0	刑克	晚婚
男的左边脸上有两个大黑痣,好还是不好	男的是不是很介意女人脸上有一个比较大的明显的痣啊,	1	脸上|黑痣	女人脸上
党员违反了哪些方面的纪律会受到党的纪律处分	党员违反党纪都要受纪律处分吗	1	哪些方面|党的纪律	党纪|纪律处分
近代作家罗曼.罗兰是哪个国家的	近代文学作家冰心在中国哪个城市逝世?	0	近代作家	近代文学作家冰心
起亚k2和大众polo质量相差大吗?都是手动的,比较下啊	大众两厢polo和起亚k2那个性能和质量好一点	1	起亚|吗?	两厢|lo
星期日休息有没有工资?	月工资计算方法	0	星期日|工资	月工资
lv包是哪个国家的品牌呢?	送春包是哪个国家的品牌呢?	0	个国|的品	送春|国家|品牌
如何永久保存搜狗浏览器上自己设置的快速通道?就是说重装电脑之后,原来的设置也可以方便的找回来!	搜狗浏览器里怎么设置页面大小为125%是固定的设置因为...	1	设置|快速通道|重装|设置	搜狗|设置页面|定的
我qq的微信号被别人手机号绑定了,我登不上,请哪位搞人指点解除啊,感激不尽啊.	手机号被别人的微信号绑定如何解除绑定	1	人手机|,感激不	手机号|信号
兴城疗养院(兴城的朋友进来,重赏)	辽宁兴城温泉疗养院电话	0	兴城疗养院|兴城|朋友	兴城温泉疗养院
被大学录取后,不去上可以吗。	香港大学近年录取分数线	0	大学	香港大学近年
微信位置共享黑屏怎么了	开机黑屏有自检	0	微信|黑屏	开机黑屏
爱在何方的姜义利是谁演的?	姜超的妻子是谁	0	义利	姜超|妻子
苹果手机被锁了怎么解锁密码忘了	苹果手机锁住了怎么解锁.自己忘记密码试锁住了	1	苹果手机|密码	苹果手机|忘记密码
同城结算方式有哪些	什么是结算方式常见的结算方式有哪几种	1	方式	方式|方式
三星s7##ed##ge屏幕是什么材质?为什么这么容易碎	电脑屏幕的壁纸,破碎的感觉。	0	三星|#e|ge	电脑屏幕|壁纸|感觉
玉林师范学院的商务英语专业是在哪个校区	渭南师范学院是哪个省的	0	玉林师范学院|商务英语	渭南师范学院
哪个银行执行中央银行的职能?	中银指的是哪个银行?	0	中央银行|职能	中银|银行
华为mate##7手机输入界面变小了怎么办	华为t2##010手机怎么样	0	华为|7手	华为|##
八上八下英语单词表	八下人教版英语单词表	1	八上|英语单词	人教版英语单词
《倩女幽魂》中的小倩是谁?	人鬼情缘聂小倩是谁演的	0	倩女幽魂|小倩	情缘聂小倩
元宵节燃灯的习俗起源于哪个教派?	敦煌艺术源于哪个教派	0	元宵节燃灯|教派	敦煌艺术
沈阳,工会会员卡有什么用?企业建会的流程,企业建会有什么用	工会会员是什么	0	会员卡|企业建会|企业建会	工会会员
华硕电脑升级win10产品密钥是什么	刚买的华硕笔记本win10系统要激活码	1	华硕电脑|10	华硕
有个韩剧里有一个叫车凤馨的女主角,那部韩剧叫什么名字?	有一个动漫人物叫宙斯,那部动画片叫什么名字?	0	韩剧|女主角|韩剧|名字	动漫|宙斯|动画片
但愿人长久,千里共婵娟是描写什么节日的诗句	但愿人长久,千里共暴走漫画是描写什么节日的诗句	0	婵娟|节日	暴走漫画|节日
如果被骗进传销没有发展下线要判刑吗?(因为我情况很特殊,没有任何朋友,	降低传销入罪标准,发展下线不构罪的均行拘能否有效打击传..._百度派	1	发展下线|朋友	下线|均行|百度
什么是热力学温标?它和摄氏温标的换算关系是什么?	摄氏温标单位的规定	0	热力学温标|摄氏温标|关系	摄氏温标单位
如何查询电信手机话费余额?	电信用户如何查话费使用情况	1	电信|话费余额	电信用户|查话费
在中国近代史上,清政府同外国签订的不平等条约中,赔款最多的是:	当年清政府签订的割让台湾的不平等条约是什么?	0	近代史|条约|赔款	清政府|台湾|条约
广州到宜宾的直达客车哪里买票	宜宾有几个汽车站	0	宜宾|客车	宜宾
阿拉伯地区的人是什么人种	什么人种是阿拉伯地区的	1	阿拉伯地区	人种|阿拉伯地区
关于开增值税专票和增值税普票的区别??	进项发票管理软件哪家好用	1	增值税|增值税普票|区别	进项发票管理软件
我想了解一些赞美女孩的古文诗句,请教各位了!	古人诗句赞美庐山,西湖速度	0	赞美|古文诗句	诗句|美庐山
微信发大文件视频50##m---100m怎么能发出去	微信深夜福利视频哪里有	1	文件视频	微信深夜福利
怎样设置wifi连接数量	无线网络怎么设置连接人数	1	设置	无线网络|设置
比什凯克是哪个国家的首都	金斯敦是哪个国家的首都?	0	比什凯克|国家	金斯敦|国家
不值得、哪位歌手唱的?	<想唱就唱>原唱是哪位歌手?	0	歌手	原唱|歌手
男子一万米世界纪录多少?	男子万米跑世界纪录是多少	1	男子|世界纪录	男子|世界纪录
海贼王2年后路飞会不会仍然打不过黑胡子因为黑胡子已经拥有双果实2年以后应该会熟练震震果实	如果路飞不吃两个果实的话,怎么打的过黑胡子。我...	1	飞会|胡子|胡子|震震	路飞|黑胡子
员工第一次办理社保,需要准备一些什么资料?	社保办理流程	0	员工|办理社保	社保办理
中国非物质文化遗产产权交易所是骗子公司吗???	中国非物质文化遗产产权交易所交易正规吗产品正规吗	1	文化遗产产权|骗子	文化遗产产权交易所
戊戌己亥庚子辛丑壬寅癸卯分别是哪一年?	甲辰癸卯壬寅辛丑庚子己亥是哪几年	1	庚子辛丑	甲辰|辛丑庚子
深圳如何申请护照	护照申请表照片问题	0	深圳	护照申请表照片
自古有”奇险天下第一山”之称,是著名的道教胜地的是	有“亚圣”之称的是谁?	0	奇险天下第一|胜地	亚圣
含8.0##gn##ao##h的溶液中通入一定量h2##s后,将得到的溶液蒸干,称得7.92##g无水物固体a	中通快递客服电话多少	0	##|h2##	中通|客服电话
雷锋是哪里人?	雷锋死在哪年	0	雷锋	雷锋
笔记本外接显示器无法调到最佳分辨率(1920-1080、24寸显示器)	笔记本电脑连接显示器无法输出1920##10##8...	1	笔记本|接显示器|分辨率	笔记本电脑|显示器
藏文吉祥如意怎么写	吉祥如意藏文怎么写	1	藏文吉祥如意	吉祥如意藏文
什么是证券的红冲蓝补、资金的红冲蓝补	国信证券手机软件问题	0	证券|红冲蓝|资金|红冲蓝	国信证券手机软件
我在快玩下载好的求生之路2怎么样才能在我的电脑找到求生之路2的文件夹	在快玩游戏盒下载的求生之路2安装问题	1	电脑	玩游戏
高考专科补录时间是多会?	(高考)专科学校什么专业好	0	专科|时间	专科学校|专业
“cad”的意思是	rmb是啥意思	0		
哪有办危险品押运证的	请问危险品押运证在哪里办和联系方式	1	危险品	危险品
张国立在济公新传里演谁?	隋炀帝在济公新传里演谁?	0	张国立|济公新传	隋炀帝|济公新传
pdf是什么格式	pdf文件格式转换	1		df文件
血糖高,吃药降到6.5后,还要不要继续吃药?	高血糖6.5应该怎样控制,需要吃药吗	1	血糖高	高血糖
喷漆是否需要办理环保	喷漆工艺	0	喷漆|办理	喷漆
萧焱是哪本小说的主角	哪本小说的女主是君慕倾	0	萧焱|小说	小说|女主
庐山位于哪个省	谁的心位于哪个省	0	庐山	谁的心
有没有类似时空历练记的快(综)穿文?	求快穿,综穿小说,类似时空历练记,诺澜的穿越之旅之类的...	1	时空历练	小说|历练|诺澜
怎么使用鸵鸟油治鼻炎	鸵鸟油霜剂治不治鼻炎	1	鸵鸟油治	鸵鸟|霜剂
猪八戒的兵器叫什么名字啊??	陈道明的老婆叫什么名字啊?	0	猪八戒|兵器|名字	陈道明|老婆|名字
汉字24##×##24是什么意思?	汉字的演变过程是什么	0	汉字	汉字|过程
现在有个娱乐节目是猜谁是真假会唱歌的对口型的叫什么名字	说网上说的真假那个综艺节目叫什么名字	1	娱乐节目|唱歌|对口型	网上|真假|综艺节目
猫属于哪科动物	老鼠属于哪类动物	0	猫属	老鼠
学习雷锋好榜样歌词	学习雷锋好榜样完整版歌词	1	雷锋好榜样	好榜样完整版
丑女无敌李安瑞是谁扮演	丑女无敌里的林无敌是那个演的?	0	丑女|李安	丑女
如何用微信支付为支付宝充值用户余额	怎么给微信支付给网易余额宝充值	1	支付宝充值	网易余额
v##joy虚拟手柄怎么开启24个按键	实况手柄标准按键设置	0	oy	实况手柄|按键
河南郑州市个税起征点多少?税前440##0元缴纳完五险一金扣了440元个税?咋算的?谢谢	我想知道我该岗位的税前工资是多少,我这个岗位每个月扣个...	1	起征点|元缴	岗位|税前工资|岗位
蒲松龄是哪个朝代的	蒲松龄的故居在	0	蒲松龄|朝代	蒲松龄|故居
飞信是谁开发的?	信客是谁的诗	0	飞信	信客
退休职工受聘遇车祸是否可以算工伤	工伤退休待遇	0	退休职工|车祸	工伤退
清朝最后一个皇帝是:	清朝最后一个皇帝是谁。	0	清朝|皇帝	清朝|皇帝
大明宫,在哪个城市?	近代文学作家冰心在中国哪个城市逝世?	0	大明宫|城市	近代文学作家冰心
硬木的品种介绍	明清家具几种常用木材介绍	1	硬木|品种	明清家具|木材
《赤色小子》是谁写的	功夫小子是哪个公司开发的?	0	赤色小子	功夫小子|公司
cf徽章击杀图标怎么隐藏?	我的电脑输入法图标被我设置隐藏了,如何恢复	0	f徽|杀图	电脑输入法图标
早上起床牙龈出血严重是怎么回事	为什么早上醒来,牙龈出血	1	早上|牙龈	早上|牙龈
恢复出厂设置算刷机吗?	恢复出厂设置等于刷机么	1	出厂设置算刷机	出厂设置|刷机
李大双的妻子是谁	李小双、杨威都是哪个省的人?	0	李大双|妻子	李小双|杨威
乡村爱情刘能扮演者叫什么?	乡村爱情刘英真名叫什么?	0	乡村爱情刘能扮演者	乡村爱情刘英真
东莞哪里有南航代售网点?	谁能告诉我南航快乐飞机票能在当地机票代售网点定...	1	南航代售网点	南航|飞机票|代售
亚洲第一个主办夏季奥运会的是哪个城市	亚洲第一个主办冬奥会的城市是	0	主办夏季奥运会	亚洲|主办冬奥会
包公是什么年代的人	梁国,是什么年代	0	包公|年代	梁国
中国牡丹城,牡丹之乡地址在那里	我国的牡丹之乡指:	0	中国牡丹|牡丹|地址	牡丹
造字工房非商用字体有版权风险吗	造字工坊字体非商用,如果用于logo会被告吗	1	造字工房|字体	造字工坊
哪个播放器可以看tvb翡翠台?	什么播放器可以直播看翡翠台	1	播放器|vb翡	播放器|直播
cat##ti英语二级笔译难度有多大?通过率多少?	求cat##ti全国翻译水平资格考试笔译二级的...	1	#ti英|度有多	国翻译水平资格考
青岛社保卡丢失怎么补办?	青岛市社保卡丢了,去补办说是现在旧的不能补办了...	1	青岛社保卡	青岛市社保卡
魔兽世界7.0好战角斗士装备该怎么获得,好像不能用征服点了,该怎么获	魔兽世界好战角斗士的套装获得方式	1	魔兽|角斗士装备	魔兽|角斗士|套装
中医认为肾脏什么时候工作	请问如果肾脏有病中医把脉能检查的出嘛	0	中医|肾脏	肾脏|中医把脉
定的机票,怎么看座位?值机是什么意思?	网上值机什么意思	0	机票|座位|值机	网上值机
强光下怎么拍照	如何在阳光下拍照	1	强光	阳光
第一包方便面诞生在哪个国家?	lv包是哪个国家的?	0	方便面|国家	个国
一个反犬旁+一个孔字念什么???	一个反犬旁一个黄字念什么啊	1	反犬旁|孔字念	反犬旁|黄字念
信仰歌词	信仰的力量有多大	0	信仰	信仰|力量
花溪到贵阳北站打嘀多少钱?	贵阳花溪有哪些别墅	0	花溪|贵阳北站	贵阳花溪
已经备案的域名更换服务器要重新备案吗,需要多久	域名备案查询的网址是	0	备案|域名|服务器|备案	域名备案|网址
世界上海拔最低的盆地是什么?	海拔最低的洲	0	世界|海拔|盆地	海拔
吃甜的就牙痛是怎么回事	牙痛是怎么回事牙痛了该怎么办	1	牙痛	牙痛|怎么回事牙痛
护照是空白的情况下,去哪些国家会比较容易得到签证。	出国护照申请表	0	护照|空白|国家	护照
1986年属虎和什么属相最配	属相星座配对查询	0	和什	属相星座
周杰伦有一首歌是关于家庭暴力的,叫什么名字啊?	林俊杰发表的第一首歌叫什么名字?	0	周杰伦|家庭暴力|名字	林俊杰|首歌|名字
《绝密1950》中何顺的饰演者	《绝密1950》中何顺的肃宁县	0	0》	0》
有谁知道球球大作战名字前面空格怎么打的	qq飞车里名字的特殊符号	0	球球|名字|空格	q飞
哪位太平天国的将领战死在大渡河?	哪位太平天国的将领战死在失传?	0	太平天国|战死|大渡河	太平天国|将领战死
世界上有蓝色皮肤的人吗	求个qq##2011皮肤主题包	0	世界|蓝色皮肤	##
诛仙手游官方版跟oppo版有区别吗	诛仙oppo版本和那些互通	1	手游官方版	pp
出淤泥而不染,濯青莲而不妖.出自那首诗	出淤泥而不染,濯青莲而不妖.是那首诗里面的	1	出淤泥而不染|青莲	出淤泥而不染|青莲|不妖
鲁迅的母亲的名字是什么?	鲁迅的母亲叫什么?	1	鲁迅|母亲|名字	鲁迅|母亲
大专是什么?	2011国际大专辩论赛视频下载	0	大专	1国际大专辩论
最早的法医专著是由谁所作?	我国现存最早的本草学专著是:	0	法医专著	现存|本草|专著
穿着鞋底有花纹的运动鞋打球,是为了增大什么?	林丹在国内哪个队打球	0	鞋底|花纹|运动鞋	林丹|国内
女生玩网网名,	我刚刚玩网,求帮我想个好听的名字	1	女生|网网	
白宫在哪个国家?	海鸥在哪个国家?	0	白宫|国家	海鸥|国家
综合工时中每周休息一天的界定	一周只休息一天的企业是不是不符合劳动法的规定	1	综合工时	企业|劳动法
有谁知道新余是那个省份的`?	陶渊明的称号有谁知道?	0	新余|省份	陶渊明|称号
张曼玉演宋庆龄的那个电影叫什么??	张曼玉是哪里的?	0	张曼玉|宋庆龄|电影	张曼玉
狄仁杰的故乡是那的	国中的故乡是那的	0	狄仁杰|故乡	国中|故乡
出包王女同人游戏为什么打不开,为什么是这样的	请问出包王女3d梦梦的那个游戏要怎么弄啊我打开是这个样...	1	同人游戏	d梦|的那个游|要怎么
请问猎豹浏览器出现“不好...传输数据丢失了错误信息-15:传输数据丢失”是什么情况	猎豹浏览器不好意思。。传输数据丢失了	1	猎豹浏览器|传输数据|:传输数	猎豹浏览器|传输数据
动车的原理	温州动车时刻表查询	0	动车	温州动车时刻表
提出相对论,从而使人们对时空观念发生根本改变的物理学家是哪一位?	哪一位物理科学家提出相对论,从而使人们对时空观念发生根本改变?	1	相对论|时空|物理学家	物理科学|相对论|时空
镀铬层厚度不统一是怎么形成的,如何解决?	镀铬层厚度标准是多少	0	镀铬|厚度|统一	镀铬|厚度标准
多缴税款怎样退税	出口退税率查询	0	缴税款	出口退税率
人工流产后可以吃巧克力牛奶吗	人流后可以吃巧克力吗	1	人工流产|巧克力牛奶	人流|巧克
开个化妆品实体店大概一共要花多少钱?一个月大概能赚多少纯利润?请开了化妆品实体店的帮忙回答,我想开	开化妆品店一个月大概能赚多少钱	1	化妆品实体店|纯利润|化妆品实体店	化妆品
把下列几样东西你认为最可贵的地方写下来:蜡烛:春蚕:粉笔:铺路石:	春蚕,蜡烛,蜜蜂,粉笔,铺路石哪些方面最可贵	1	春蚕|粉笔|铺路石	春蚕|粉笔|铺路石
我想知道增值税发票个月开红字发票和开负数发票分别是什么意义?谢谢大家	拿到红字发票申请单后能下个月开负数发票	1	增值税发票|发票|负数发票	发票申请单|负数
vpn账号申请	免费vpn账号注册	1	pn	免费|pn
qq邮箱里说自动发货100元充值卡怎么充	qq邮箱里显示恭喜你获得时空猎人100元充值卡等待激活是不是...	1	动发|00元	q邮|00元
醉翁亭记原文	醉翁亭记原文和注音。最好原文和注音在一起	1	醉翁亭记	醉翁亭记原文|注音|原文|注音
骗人短信如何举报(这种诈骗短信怎么投诉)	如何举报诈骗电话	1	骗人短信|诈骗短信	诈骗
乐队、合唱团指挥用的指挥棒最早是:	最早用棉花织布的是在	0	乐队|合唱团|指挥棒	棉花织
显卡选项amd##rade##on##r##5##m##33##54##gb##dd##r3怎么样	amd##rade##on##r##5##m##33##54##gb##dd##r3是不...	1	选项	
丈夫每天晚上给婆婆按摩让妻子独守空房,婆婆一句话,震惊全场!是哪一期,	我的野蛮婆婆2剧情	0	丈夫|婆婆|守空房|婆婆	野蛮婆婆
被称为“诗史”的是	被称为书圣的是:	0	诗史	书圣
歌词:我张开翅膀梦想在远航求歌曲名	有一首似乎是动漫里面的歌,歌词大概是这样,男生...	1	歌词|张开	动漫|歌词|男生
红星闪闪的读后感受200字	闪闪的红星观后感200字	1	红星闪闪|读后感	闪闪的红星观后感
铝合金型材厚1.4窗80系列型材为香槟色电容型材多少钱一平方	铝合金80系列2.0厚5毫米的玻璃多少钱一平方	1	型材|列型|为香槟色电容型	铝合金|的玻
游戏黑洞是什么意思?	黑洞电视剧中开枪打死冯蕾蕾是谁	0	游戏黑洞	黑洞电视剧|冯蕾蕾
qq飞车12点开什么东西最好,我想得飞虎王,或永久车,或是永久装备?只有是开得出好东西的就介绍下,	qq飞车中有一些东西可以开永久s车或者飞虎王,那...	1	什么|想得|出好	些东|者飞
《国语》是按什么体式编写的?	雅塔尔会议在第二次世界大战中决定成立什么	1	国语|体式	塔尔会议|第二次世界大战
做金融销售有前途吗,还是做保险好呢?	金融销售和保险销售那个更好	1	金融销售|前途	金融销售|保险销售
省内上大学是否需要换手机卡	2011年武汉大学自主招生简章	0	省内|大学	11年武
性欲强的人有什么身体特征?	做爱时怎么才能让我的男人更有性欲更舒服	0	性欲强|身体特征	我的男人|性欲
战国名医“扁鹊”原名是什么?	谁是战国时期著名医学家?	0	战国名医|扁鹊	战国时期|医学家
天才会不会爱上傻瓜?	像傻瓜一样去爱txt小说	0	天才|傻瓜	傻瓜
最近,英语课上对“父母是否应该教孩子理财”这个话题进行了讨论,有支持者	家长怎样辅导一年级孩子学英语	1	英语课|话题	家长|辅导一年级
为什么穿越火线老是出现黑屏?	为什么穿越火线一点进入游戏就会黑屏	1	火线|黑屏	火线|游戏
大汉贤后卫子夫中的饰演楚服的是谁	大汉贤后卫子夫中的楚服是谁演的	1	贤后卫子夫|楚服	贤后卫子夫|楚服
广州人买房南海好还是番禺好	番禺人为什么不承认自己是广州人顺德...	1	买房南海|番禺	番禺|广州|顺德
带脚蹼游泳有技巧吗?	请问一般用自由式的脚蹼多还是用蛙泳的脚蹼多呢我喜欢潜...	0	脚蹼游泳|技巧	自由式|脚蹼|蛙泳|脚蹼
发明蒸汽机的瓦特是哪国人?	发明蒸汽机的瓦特是哪里人?	1	蒸汽机|瓦特|国人	蒸汽机|瓦特
“西出阳关无故人”中的“阳关”指的是哪里?	“西出沅江无故人”中的“沅江”指的是哪里?	0	阳关|阳关	沅江|沅江
宦官是把什么割掉了	宦官是什么被割掉了	1	宦官	宦官
腾讯的易购彩合法不	苏宁易购官网的商品质量怎么样	0	腾讯|购彩合法	苏宁|官网|商品质量
螺纹钢符号有那些?	螺纹钢的规格φ符号是什么意思	1	螺纹钢符号	螺纹钢|规格|符号
怎么用word画简易地图?用能标注出公司地址的那种	非洲地图中文版	0	画简|标注出公	非洲地图
西汉政府在地方上实行了什么制度	公元_____年西汉政府在新疆设立西域都护府.	0	西汉政府	新疆|西域都护府
交通事故双方调节不成功,造事人被检察院正式批捕了,法院判决书多久会下来?	法院已经调解,不批捕,派出所应该什么时候放人	1	通事|检察院|院判决	法院|派出所
美国原名叫什么	美国苏玉华叫什么	0	美国原名	美国苏玉华
山东理工大学专升本工程管理试题	山东理工大学专升本工程管理专业	1	山东理工大学专升本	山东理工大学专升本工程
苹果铃声软件	mm##f铃声格式转换器	0	苹果铃声	f铃
身份证变更证明去哪开	首套房证明在哪里开?	0	身份证|证明	套房证明
小超市用的手持条码扫描枪可以把货物条码采集录入电脑吗	小超市用的手持条码扫描枪可以把货物条码采集录入...	1	条码扫描枪|货物条码	条码扫描枪|货物条码
跪求春节注意防火防盗温馨提示短信	急求有关防盗防火的温馨提示标语	1	防盗温馨	防盗|温馨
喝红酒用什么样的杯子	冲锋蜜用什么样的水	0	红酒	冲锋蜜用
如何建设一支听党指挥能打胜仗作风优良人民军队的	听党指挥能打胜仗作风优良什么时候提出来的	1	打胜仗|优良人民军队	打胜仗作风优良
vivo手机忘记密码应如何找回?	vivo手机助手怎样找回账户密码	1	ivo手机忘	o手
秦始皇是哪个朝代的?	秦始皇陵在哪个省	0	秦始皇|朝代	秦始皇陵
空调水可以用来养鱼吗?	请问空调水可以用来养鱼吗	1	空调|养鱼	空调|养鱼
原员工离职后社保补缴问题	离职职工是否可以要求企业补缴社会...	1	员工|社保	职工|企业|社会
中国战场最精锐的日本师团是哪个?	日军一个师团多少人	0	战场|日本师团	日军|师团
近三界奥运会金牌榜	梦幻西游三界功绩	0	三界奥运会	梦幻|三界
这个wps表格里的底色为什么去不掉	wps表格里的填充颜色怎么取消不掉了	1	ps|里的	ps|填充
做假的钢印怎么做	氮气瓶上的钢印数字代表什么意思8##l和40##l钢瓶设计使用年限多...	0	钢印	氮气|钢印|瓶设
惠州东江在哪里	惠州淡水纹身专业吗	0	惠州东江	惠州淡水纹身
2014年规定现役军人能否在地方考驾照	现役军人能考驾照吗	1	年规定现|能否	现役军人|考驾照
校尉羽书飞翰海,单于猎火照狼山的翰海是什么意思	狼山门票多少才	0	羽书|翰海|狼山|翰海	狼山门票
台扇电风扇转的慢怎么回事	电风扇怎么越转越慢啊	1	台扇电风扇	电风扇
rfid发卡器是什么	易科士的售饭机新发卡器驱动怎么安装	0	fi	售饭机|发卡|驱动
请问07##69##11##4是什么电话??	07##69##21##60##42##60请问这是哪个单位的电话	1	#1	60
我国现行的法定计量单位制是什么?	o##z是什么计量单位	0	现行|计量单位制	
温宝裕最早是在哪部小说里出现的??	我国最早出现纸币是在:	0	温宝裕|小说	纸币
2015年山东省注册入学的专科院校有哪些	山东省2015普通高等学校注册入学缺额计划有哪些学校	1	15年|入学的专	山东省|5普通高|册入
铝合金百叶窗帘的优点是什么呢?	铝合金百叶窗帘的优点是什么呢	1	铝合金百叶窗|优点	铝合金百叶窗|优点
清朝之后是什么时期	乾隆之后的清朝皇帝是	0	清朝	乾隆|清朝皇帝
谁是武当山的祖师爷	哪个是武当山的祖师爷	1	武当山	武当山
以强迫威胁欺骗拉拢手段党员行使表决权及被选举权给与什么处分	以强迫等手段,妨害党员自主表决的,给予什么处分	1	行使|被选举权	手段|党员
求王菲《蝴蝶》歌词	王菲《矜持》歌词。谢谢	0	王菲|蝴蝶	王菲|歌词
《变形记》的作者是	变形记的作者是谁?	1	变形记|作者	变形记|作者
霸王别姬最早见于:	“霸王别姬”最早见于哪个文献?	0	霸王别姬	霸王别姬|文献
重庆市万州区天凤路221号外地车牌货车限行不	重庆市区离万州区天凤路多远	1	重庆市万州区天凤路	重庆市区离|天凤路
日本lol##ita中n什么n什么21是哪个品牌	求盘点日本东京lol##ita专卖店,包括地址电话品牌	1	日本	盘点|l##
江苏淮安烟草网上订货平台网址	中国烟草价格表	0	烟草|订货	中国烟草
1981年公历七月三十一号是什么星座	12星座爱情配对	0	81年公历七	2星座爱
山西省太原市小店区东桥村警校叫什么名字	中国第一富村是哪个村?	0	山西省|小店区东桥	中国|富村
博雅中国象棋残局的擂鼓助威怎么解?速度速度快快快!	博雅中国象棋残局挑战中,钟鼓齐鸣怎么破解	1	残局|助威|速度速度	残局|钟鼓齐鸣
情人节送风铃草表示?	迪诺送风铃草表示?	0	情人节|风铃	迪诺|风铃
主营业务成本怎么计算?	主营业务成本怎么算	1	主营业务成本	主营业务成本
穿越火线是什么公司的?	穿越火线属于哪个公司的?	1	火线|公司	火线|公司
平安银行积分怎么换成京东商城京豆	京豆怎么换积分	1	平安银行|商城	京豆
从南大街到湖塘锦绣小学怎样公交	从常州博爱路35号出发到永胜中路锦绣小学怎么走打车多少...	1	南大街|湖塘锦绣	博爱路|到永|路锦
什么是狗血剧	狗血动漫	0	狗血	狗血
如何从车牌数字中区分货车和客车急啊	车牌标志l是什么牌	0	车牌数字|客车	车牌标志
求一个4399英雄之境好号,也可以换号,我的号也很牛	1.85无英雄变态传奇谁知道哪里有这样的服	0	39|也可	无英雄变态传
《示儿》这首诗歌的作者是谁	咏柳这首诗的作者是谁	0	示儿|诗歌|作者	咏柳|首诗|作者
在昆明乡下,一年四季,本来早晚都可以听到各种美妙有情的歌声。由呈贡赶火车进城,向例得骑一匹老马,慢	阅读文段,回答问题。在昆明乡下,一年四季,早晚...	1	一年四季|向例|老马	乡下|一年四季|早晚
司马迁是哪个朝代的?	《史记》是司马迁写的。那个朝代的人。	0	司马迁|朝代	史记|司马迁|朝代
德克士的卡友日有什么活动	每年几月几日是学雷锋活动日	0	德克士|卡友	学雷锋活动
扬州体育馆那的剑道馆是韩国的还是日本的啊	日本剑道	0	扬州体育馆|韩国	日本
相片的阅读答案!!!	相片制作视频软件	0	相片|答案	相片制作
铃木g##w##250摩托车的油耗一百公里要多少	铃木骊驰g##w##250摩托车的油耗一公里要多少	1	铃木|50	铃木|50
通常所说的“丝绸之路”是指汉唐时期的沙漠绿洲之路,一般认为它的起点是现在的:	海上丝绸之路的起点是:	0	丝绸之路|汉唐|绿洲	海上丝绸之路|起点
老九门资源,求分享越全越好在线等!!!!!!!	求法国历史上有影响力的王室女性及她们的故事越全越好_百度派	1	九门资源|在线	法国历史|王室|百度
我不想再长高了,有什么办法?	关云长高清下载地址	0	办法	关云长高清
党员的八大义务?	预备党员思想汇报格式	0	党员|八大义务	预备党员思想汇报
rf值又叫什么?	凤梨又叫什么	0		凤梨
冰箱工作原理	电冰箱制冷原理图	0	冰箱工作	电冰箱
在word中的脚注怎样添加六角括号?	用六角括号添加脚注	1	加六	括号
